,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,1352,907.9900920927807,18414.682953603973,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1353,892.5861898710514,17241.260836483838,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1354,901.5799404489019,21094.4122426256,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1355,903.0828020676025,19610.662120695677,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1356,904.756191128665,20804.646060806812,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1357,898.2492326626848,17170.24816906609,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1358,905.0019932345369,19706.012234426456,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1359,892.4376403624839,25344.777135549168,"845.0546351374641, 1015.0655621649569",2,"25288.423063402664, 31610.52882925333",2
0,1360,893.6355052089616,19199.869502590984,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1361,894.6065893189677,20387.901609202912,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1362,881.9213078787423,21501.997152892905,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1363,895.9729330594229,20806.204819896448,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1364,899.1266557888976,20716.089994873608,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1365,899.7978733225439,19948.54023248834,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1366,902.5622502775418,21249.254347671696,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1367,904.0841041484682,19652.894914760895,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1368,894.3405369061163,14183.75441591261,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1369,888.3064226753693,21828.679477111345,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1370,889.4437913414182,23123.26702852818,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1371,906.3100429296244,22411.950309077383,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1372,907.204927523247,19007.30911361088,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1373,902.3258411130843,19957.283814344657,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1374,901.5680669231831,20719.27983626038,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1375,889.2626450000876,18282.48999556869,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1376,904.1393113430419,20305.285608462535,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1377,900.6116920261416,18830.798697464033,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1378,899.1390119434448,20317.310988402118,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1379,893.5820022299932,19349.005413292554,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1380,907.0106560250829,15589.33747410719,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1381,902.280452214274,15423.248037789755,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1382,895.7960715947809,15764.190865122944,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1383,893.1288620965963,18894.03176160898,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1384,891.4120001107251,19699.06912017374,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1385,900.7078706992877,19798.361360703067,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1386,882.7793612848958,22144.117103243247,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1387,906.6397193824234,18202.215487795787,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1388,891.5854306311855,17157.5683254217,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1389,896.5584842463674,20630.275769558644,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1390,887.5227699005707,19542.625845416344,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1391,890.4142873669175,17584.042067135502,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1392,897.446943482614,19146.11893652187,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1393,900.8872376359905,19134.10070946839,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1394,900.8390844978867,15316.927770904711,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1395,898.900236594316,15316.656380389337,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1396,896.5355650340655,21567.75848245641,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1397,899.9201267734345,20574.728131763313,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1398,889.2810918556472,20170.269177434173,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1399,911.5017299013509,19263.161748900224,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1400,900.7160795798729,16915.16194666569,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1401,902.1066002885902,23628.131041936358,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1402,895.9608671589788,24041.78838112379,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1403,909.0206724124216,16367.183960967948,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1404,901.4818936090714,20280.370256412276,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1405,900.8770152214144,20754.87385446124,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1406,910.2373300693512,20690.807546863645,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1407,911.1136609596164,20043.58003628591,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1408,900.720030132203,19143.24305266855,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1409,886.937634451873,18072.89909784287,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1410,890.9850736686444,17221.363794309967,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1411,895.784170807267,21336.43167937814,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1412,901.1329519801266,16595.15265326804,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1413,911.3922330817813,16555.259720756312,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1414,899.8270752842211,19626.348539052666,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1415,905.254257493422,22419.45979549233,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1416,906.7176162828507,17894.081343163296,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1417,905.3574134838057,17029.941480431324,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1418,892.7179963985686,18531.314528572417,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1419,902.6196976526993,18905.664955762495,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1420,907.2831840995525,14074.496624482166,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1421,891.0802631719903,20973.038300034856,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1422,896.9904026129316,19622.45660910726,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1423,898.6723081372577,17692.302450482803,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1424,893.6563114013575,17220.158085209314,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1425,912.7798361228699,21595.7330279151,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1426,901.0599760292628,22232.458541347078,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1427,898.0684821652683,16540.43173825094,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1428,905.3143721828444,16449.810638331746,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1429,901.0702972822693,18008.667934896854,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1430,908.3498594006328,15007.346815008916,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1431,907.2416784915908,20858.7707092823,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1432,890.9170280774724,20658.050747466357,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1433,891.6955742167087,21315.63674358046,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1434,912.6730163223583,18710.616435989057,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1435,882.7297357883722,19695.99993155459,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1436,883.7743929526036,22891.664396202086,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1437,902.6330048605994,17559.972549935308,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1438,906.984670604606,19610.2931696429,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1439,891.819315318032,21200.892931251376,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1440,915.5040938050408,16945.06223079265,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1441,896.67791529829,19367.93402733779,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1442,918.9677113158201,15591.930017816636,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1443,904.1327005969547,16455.38249233607,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1444,890.8358203404263,18614.78236980549,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1445,892.3306907840984,21116.738873279064,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1446,906.3990369839785,14474.354601995057,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1447,890.3141252476133,24860.33642924939,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1448,893.201813225845,19265.626041959255,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1449,907.960106763974,16441.02205827593,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1450,899.9990279318971,18186.121698024243,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1451,900.8864006178562,17919.0785865078,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1452,903.886849541957,15441.761881743294,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1453,901.795176984854,20396.561634825794,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1454,888.471125830421,17426.941580530198,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1455,905.9103322940946,16683.729377184478,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1456,911.5990300550865,14234.146290690143,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1457,895.7311670135741,17788.190459879326,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1458,897.8735958194272,21425.713643608742,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1459,895.5869700963003,13773.152453772642,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1460,896.204374242284,18688.91786165634,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1461,886.164741429367,17042.474942738074,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1462,902.1438485506409,20264.32628032608,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1463,904.1841958542512,21218.366440991536,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1464,895.8323987681603,17051.179526735552,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1465,895.2645731826037,17771.433791876087,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1466,903.5943762769728,18655.585791341095,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1467,895.2512448209036,18501.58983732495,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1468,896.4328290122055,20310.46250615019,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1469,898.2375071625943,18792.31366158592,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1470,890.9765095929204,14597.861058831671,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1471,903.5338627843726,25114.54686805529,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1472,910.9289771437973,22065.186530773164,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1473,896.357915645855,21640.280258702995,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1474,905.9869369381513,18651.366054806393,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1475,904.0542023803835,18016.62357090593,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1476,891.2325846015938,21789.25234642612,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1477,897.0157946153952,17082.237411949354,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1478,894.916327556755,15884.998689525488,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1479,911.1464927211345,17933.60561592745,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1480,891.5566468992142,23079.196991208875,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1481,900.2360584065411,17519.378710345223,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1482,902.4810245491624,17757.93238155261,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
